region,trending_date,category_title,videos_count
France,2017-11-30,Film & Animation,20
France,2017-12-01,Film & Animation,12
France,2017-12-02,Film & Animation,20
France,2017-12-03,Film & Animation,26
France,2017-12-04,Film & Animation,28
France,2017-12-05,Film & Animation,20
France,2017-12-06,Film & Animation,18
France,2017-12-07,Film & Animation,12
France,2017-12-08,Film & Animation,20
France,2017-12-09,Film & Animation,16
France,2017-12-10,Film & Animation,22
France,2017-12-11,Film & Animation,28
France,2017-12-12,Film & Animation,24
France,2017-12-13,Film & Animation,32
France,2017-12-14,Film & Animation,24
France,2017-12-15,Film & Animation,22
France,2017-12-16,Film & Animation,18
France,2017-12-17,Film & Animation,20
France,2017-12-18,Film & Animation,18
France,2017-12-19,Film & Animation,10
France,2017-12-20,Film & Animation,22
France,2017-12-21,Film & Animation,18
France,2017-12-22,Film & Animation,14
France,2017-12-23,Film & Animation,14
France,2017-12-24,Film & Animation,12
France,2017-12-25,Film & Animation,14
France,2017-12-26,Film & Animation,22
France,2017-12-27,Film & Animation,18
France,2017-12-28,Film & Animation,16
France,2017-12-29,Film & Animation,16
France,2017-12-30,Film & Animation,20
France,2017-12-31,Film & Animation,26
France,2018-01-01,Film & Animation,28
France,2018-01-02,Film & Animation,22
France,2018-01-03,Film & Animation,16
France,2018-01-04,Film & Animation,12
France,2018-01-05,Film & Animation,10
France,2018-01-06,Film & Animation,10
France,2018-01-07,Film & Animation,22
France,2018-01-08,Film & Animation,20
France,2018-01-09,Film & Animation,12
France,2018-01-12,Film & Animation,16
France,2018-01-13,Film & Animation,20
France,2018-01-14,Film & Animation,28
France,2018-01-15,Film & Animation,20
France,2018-01-16,Film & Animation,20
France,2018-01-17,Film & Animation,24
France,2018-01-18,Film & Animation,12
France,2018-01-19,Film & Animation,10
France,2018-01-20,Film & Animation,12
France,2018-01-21,Film & Animation,26
France,2018-01-22,Film & Animation,18
France,2018-01-23,Film & Animation,16
France,2018-01-24,Film & Animation,20
France,2018-01-25,Film & Animation,20
France,2018-01-26,Film & Animation,10
France,2018-01-27,Film & Animation,10
France,2018-01-28,Film & Animation,22
France,2018-01-29,Film & Animation,16
France,2018-01-30,Film & Animation,24
France,2018-01-31,Film & Animation,20
France,2018-02-01,Film & Animation,18
France,2018-02-02,Film & Animation,28
France,2018-02-03,Film & Animation,22
France,2018-02-04,Film & Animation,22
France,2018-02-05,Film & Animation,10
France,2018-02-06,Film & Animation,16
France,2018-02-07,Film & Animation,28
France,2018-02-08,Film & Animation,12
France,2018-02-09,Film & Animation,10
France,2018-02-10,Film & Animation,20
France,2018-02-11,Film & Animation,22
France,2018-02-12,Film & Animation,24
France,2018-02-13,Film & Animation,18
France,2018-02-14,Film & Animation,14
France,2018-02-15,Film & Animation,18
France,2018-02-16,Film & Animation,14
France,2018-02-17,Film & Animation,14
France,2018-02-18,Film & Animation,10
France,2018-02-19,Film & Animation,14
France,2018-02-20,Film & Animation,14
France,2018-02-21,Film & Animation,20
France,2018-02-22,Film & Animation,24
France,2018-02-23,Film & Animation,24
France,2018-02-24,Film & Animation,18
France,2018-02-25,Film & Animation,28
France,2018-02-26,Film & Animation,18
France,2018-02-27,Film & Animation,16
France,2018-02-28,Film & Animation,22
France,2018-03-01,Film & Animation,16
France,2018-03-02,Film & Animation,16
France,2018-03-03,Film & Animation,20
France,2018-03-04,Film & Animation,34
France,2018-03-05,Film & Animation,32
France,2018-03-06,Film & Animation,22
France,2018-03-07,Film & Animation,22
France,2018-03-08,Film & Animation,12
France,2018-03-09,Film & Animation,12
France,2018-03-10,Film & Animation,16
France,2018-03-11,Film & Animation,10
France,2018-03-12,Film & Animation,14
France,2018-03-13,Film & Animation,10
France,2018-03-14,Film & Animation,10
France,2018-03-15,Film & Animation,14
France,2018-03-16,Film & Animation,20
France,2018-03-17,Film & Animation,24
France,2018-03-18,Film & Animation,18
France,2018-03-19,Film & Animation,14
France,2018-03-20,Film & Animation,18
France,2018-03-21,Film & Animation,26
France,2018-03-22,Film & Animation,16
France,2018-03-23,Film & Animation,16
France,2018-03-24,Film & Animation,10
France,2018-03-25,Film & Animation,12
France,2018-03-26,Film & Animation,20
France,2018-03-27,Film & Animation,18
France,2018-03-28,Film & Animation,20
France,2018-03-29,Film & Animation,14
France,2018-03-30,Film & Animation,8
France,2018-03-31,Film & Animation,18
France,2018-04-01,Film & Animation,16
France,2018-04-02,Film & Animation,16
France,2018-04-03,Film & Animation,18
France,2018-04-04,Film & Animation,16
France,2018-04-05,Film & Animation,14
France,2018-04-06,Film & Animation,16
France,2018-04-07,Film & Animation,22
France,2018-04-14,Film & Animation,22
France,2018-04-15,Film & Animation,26
France,2018-04-16,Film & Animation,18
France,2018-04-17,Film & Animation,18
France,2018-04-18,Film & Animation,16
France,2018-04-19,Film & Animation,22
France,2018-04-20,Film & Animation,12
France,2018-04-21,Film & Animation,12
France,2018-04-22,Film & Animation,20
France,2018-04-23,Film & Animation,14
France,2018-04-24,Film & Animation,14
France,2018-04-25,Film & Animation,12
France,2018-04-26,Film & Animation,12
France,2018-04-27,Film & Animation,18
France,2018-04-28,Film & Animation,20
France,2018-04-29,Film & Animation,18
France,2018-04-30,Film & Animation,16
France,2018-05-01,Film & Animation,18
France,2018-05-02,Film & Animation,14
France,2018-05-03,Film & Animation,14
France,2018-05-04,Film & Animation,20
France,2018-05-05,Film & Animation,14
France,2018-05-06,Film & Animation,4
France,2018-05-07,Film & Animation,16
France,2018-05-08,Film & Animation,26
France,2018-05-09,Film & Animation,22
France,2018-05-10,Film & Animation,20
France,2018-05-11,Film & Animation,14
France,2018-05-12,Film & Animation,24
France,2018-05-13,Film & Animation,22
France,2018-05-14,Film & Animation,14
France,2018-05-15,Film & Animation,20
France,2018-05-16,Film & Animation,30
France,2018-05-17,Film & Animation,28
France,2018-05-18,Film & Animation,26
France,2018-05-19,Film & Animation,16
France,2018-05-20,Film & Animation,16
France,2018-05-21,Film & Animation,14
France,2018-05-22,Film & Animation,16
France,2018-05-23,Film & Animation,18
France,2018-05-24,Film & Animation,24
France,2018-05-25,Film & Animation,26
France,2018-05-26,Film & Animation,22
France,2018-05-27,Film & Animation,20
France,2018-05-28,Film & Animation,22
France,2018-05-29,Film & Animation,18
France,2018-05-30,Film & Animation,18
France,2018-05-31,Film & Animation,12
France,2018-06-01,Film & Animation,18
France,2018-06-02,Film & Animation,16
France,2018-06-03,Film & Animation,10
France,2018-06-04,Film & Animation,18
France,2018-06-05,Film & Animation,20
France,2018-06-06,Film & Animation,26
France,2018-06-07,Film & Animation,18
France,2018-06-08,Film & Animation,22
France,2018-06-09,Film & Animation,20
France,2018-06-10,Film & Animation,12
France,2018-06-11,Film & Animation,10
France,2018-06-12,Film & Animation,12
France,2018-06-13,Film & Animation,24
France,2018-06-14,Film & Animation,30
France,2017-11-14,Gaming,20
France,2017-11-15,Gaming,14
France,2017-11-16,Gaming,14
France,2017-11-17,Gaming,28
France,2017-11-18,Gaming,16
France,2017-11-19,Gaming,6
France,2017-11-20,Gaming,14
France,2017-11-21,Gaming,20
France,2017-11-22,Gaming,24
France,2017-11-23,Gaming,10
France,2017-11-24,Gaming,8
France,2017-11-25,Gaming,14
France,2017-11-26,Gaming,20
France,2017-11-27,Gaming,24
France,2017-11-28,Gaming,14
France,2017-11-29,Gaming,16
France,2017-11-30,Gaming,2
France,2017-12-01,Gaming,8
France,2017-12-02,Gaming,4
France,2017-12-03,Gaming,6
France,2017-12-04,Gaming,4
France,2017-12-05,Gaming,8
France,2017-12-06,Gaming,12
France,2017-12-07,Gaming,24
France,2017-12-08,Gaming,16
France,2017-12-09,Gaming,10
France,2017-12-10,Gaming,22
France,2017-12-11,Gaming,16
France,2017-12-12,Gaming,14
France,2017-12-13,Gaming,18
France,2017-12-14,Gaming,16
France,2017-12-15,Gaming,22
France,2017-12-16,Gaming,8
France,2017-12-17,Gaming,12
France,2017-12-18,Gaming,12
France,2017-12-19,Gaming,16
France,2017-12-20,Gaming,18
France,2017-12-21,Gaming,14
France,2017-12-22,Gaming,22
France,2017-12-23,Gaming,16
France,2017-12-24,Gaming,10
France,2017-12-25,Gaming,16
France,2017-12-26,Gaming,12
France,2017-12-27,Gaming,16
France,2017-12-28,Gaming,16
France,2017-12-29,Gaming,24
France,2017-12-30,Gaming,14
France,2017-12-31,Gaming,16
France,2018-01-01,Gaming,16
France,2018-01-02,Gaming,10
France,2018-01-03,Gaming,14
France,2018-01-04,Gaming,18
France,2018-01-05,Gaming,18
France,2018-01-06,Gaming,10
France,2018-01-07,Gaming,16
France,2018-01-08,Gaming,14
France,2018-01-09,Gaming,10
France,2018-01-12,Gaming,16
France,2018-01-13,Gaming,12
France,2018-01-14,Gaming,12
France,2018-01-15,Gaming,12
France,2018-01-16,Gaming,22
France,2018-01-17,Gaming,16
France,2018-01-18,Gaming,20
France,2018-01-19,Gaming,24
France,2018-01-20,Gaming,32
France,2018-01-21,Gaming,20
France,2018-01-22,Gaming,16
France,2018-01-23,Gaming,12
France,2018-01-24,Gaming,14
France,2018-01-25,Gaming,2
France,2018-01-26,Gaming,18
France,2018-01-27,Gaming,10
France,2018-01-28,Gaming,8
France,2018-01-29,Gaming,26
France,2018-01-30,Gaming,16
France,2018-01-31,Gaming,12
France,2018-02-01,Gaming,14
France,2018-02-02,Gaming,10
France,2018-02-03,Gaming,16
France,2018-02-04,Gaming,8
France,2018-02-05,Gaming,24
France,2018-02-06,Gaming,18
France,2018-02-07,Gaming,10
France,2018-02-08,Gaming,20
France,2018-02-09,Gaming,16
France,2018-02-10,Gaming,14
France,2018-02-11,Gaming,8
France,2018-02-12,Gaming,26
France,2018-02-13,Gaming,16
France,2018-02-14,Gaming,20
France,2018-02-15,Gaming,20
France,2018-02-16,Gaming,6
France,2018-02-17,Gaming,10
France,2018-02-18,Gaming,16
France,2018-02-19,Gaming,20
France,2018-02-20,Gaming,16
France,2018-02-21,Gaming,10
France,2018-02-22,Gaming,16
France,2018-02-23,Gaming,8
France,2018-02-24,Gaming,12
France,2018-02-25,Gaming,10
France,2018-02-26,Gaming,8
France,2018-02-27,Gaming,12
France,2018-02-28,Gaming,10
France,2018-03-01,Gaming,22
France,2018-03-02,Gaming,10
France,2018-03-03,Gaming,10
France,2018-03-04,Gaming,8
France,2018-03-05,Gaming,6
France,2018-03-06,Gaming,12
France,2018-03-07,Gaming,6
France,2018-03-08,Gaming,12
France,2018-03-09,Gaming,26
France,2018-03-10,Gaming,28
France,2018-03-11,Gaming,40
France,2018-03-12,Gaming,12
France,2018-03-13,Gaming,34
France,2018-03-14,Gaming,34
France,2018-03-15,Gaming,18
France,2018-03-16,Gaming,12
France,2018-03-17,Gaming,14
France,2018-03-18,Gaming,6
France,2018-03-19,Gaming,8
France,2018-03-20,Gaming,4
France,2018-03-21,Gaming,10
France,2018-03-22,Gaming,16
France,2018-03-23,Gaming,6
France,2018-03-24,Gaming,6
France,2018-03-25,Gaming,14
France,2018-03-26,Gaming,14
France,2018-03-27,Gaming,16
France,2018-03-28,Gaming,14
France,2018-03-29,Gaming,12
France,2018-03-30,Gaming,2
France,2018-03-31,Gaming,8
France,2018-04-01,Gaming,4
France,2018-04-02,Gaming,12
France,2018-04-03,Gaming,16
France,2018-04-04,Gaming,8
France,2018-04-05,Gaming,18
France,2018-04-06,Gaming,14
France,2018-04-07,Gaming,10
France,2018-04-14,Gaming,18
France,2018-04-15,Gaming,4
France,2018-04-16,Gaming,8
France,2018-04-17,Gaming,14
France,2018-04-18,Gaming,12
France,2018-04-19,Gaming,10
France,2018-04-20,Gaming,18
France,2018-04-21,Gaming,8
France,2018-04-22,Gaming,8
France,2018-04-23,Gaming,8
France,2018-04-24,Gaming,8
France,2018-04-25,Gaming,22
France,2018-04-26,Gaming,4
France,2018-04-27,Gaming,6
France,2018-04-28,Gaming,10
France,2018-04-29,Gaming,14
France,2018-04-30,Gaming,16
France,2018-05-01,Gaming,30
France,2018-05-02,Gaming,14
France,2018-05-03,Gaming,14
France,2018-05-04,Gaming,6
France,2018-05-05,Gaming,10
France,2018-05-06,Gaming,10
France,2018-05-07,Gaming,8
France,2018-05-08,Gaming,10
France,2018-05-09,Gaming,14
France,2018-05-10,Gaming,10
France,2018-05-11,Gaming,16
France,2018-05-12,Gaming,8
France,2018-05-13,Gaming,24
France,2018-05-14,Gaming,10
France,2018-05-15,Gaming,14
France,2018-05-16,Gaming,8
France,2018-05-17,Gaming,4
France,2018-05-18,Gaming,4
France,2018-05-19,Gaming,8
France,2018-05-20,Gaming,10
France,2018-05-21,Gaming,16
France,2018-05-22,Gaming,18
France,2018-05-23,Gaming,6
France,2018-05-24,Gaming,8
France,2018-05-25,Gaming,8
France,2018-05-26,Gaming,10
France,2018-05-27,Gaming,16
France,2018-05-28,Gaming,8
France,2018-05-29,Gaming,8
France,2018-05-30,Gaming,4
France,2018-05-31,Gaming,12
France,2018-06-01,Gaming,12
France,2018-06-02,Gaming,4
France,2018-06-03,Gaming,12
France,2018-06-04,Gaming,16
France,2018-06-05,Gaming,14
France,2018-06-06,Gaming,6
France,2018-06-07,Gaming,8
France,2018-06-08,Gaming,8
France,2018-06-09,Gaming,6
France,2018-06-10,Gaming,22
France,2018-06-11,Gaming,26
France,2018-06-12,Gaming,28
France,2018-06-13,Gaming,14
France,2018-06-14,Gaming,8
France,2017-11-14,Howto & Style,16
France,2017-11-15,Howto & Style,26
France,2017-11-16,Howto & Style,18
France,2017-11-17,Howto & Style,16
France,2017-11-18,Howto & Style,24
France,2017-11-19,Howto & Style,20
France,2017-11-20,Howto & Style,22
France,2017-11-21,Howto & Style,14
France,2017-11-22,Howto & Style,30
France,2017-11-23,Howto & Style,26
France,2017-11-24,Howto & Style,20
France,2017-11-25,Howto & Style,26
France,2017-11-26,Howto & Style,30
France,2017-11-27,Howto & Style,32
France,2017-11-28,Howto & Style,20
France,2017-11-29,Howto & Style,18
France,2017-11-30,Howto & Style,20
France,2017-12-01,Howto & Style,26
France,2017-12-02,Howto & Style,24
France,2017-12-03,Howto & Style,20
France,2017-12-04,Howto & Style,24
France,2017-12-05,Howto & Style,16
France,2017-12-06,Howto & Style,20
France,2017-12-07,Howto & Style,26
France,2017-12-08,Howto & Style,16
France,2017-12-09,Howto & Style,20
France,2017-12-10,Howto & Style,16
France,2017-12-11,Howto & Style,26
France,2017-12-12,Howto & Style,12
France,2017-12-13,Howto & Style,14
France,2017-12-14,Howto & Style,32
France,2017-12-15,Howto & Style,26
France,2017-12-16,Howto & Style,30
France,2017-12-17,Howto & Style,22
France,2017-12-18,Howto & Style,34
France,2017-12-19,Howto & Style,24
France,2017-12-20,Howto & Style,18
France,2017-12-21,Howto & Style,24
France,2017-12-22,Howto & Style,18
France,2017-12-23,Howto & Style,36
France,2017-12-24,Howto & Style,16
France,2017-12-25,Howto & Style,24
France,2017-12-26,Howto & Style,22
France,2017-12-27,Howto & Style,18
France,2017-12-28,Howto & Style,26
France,2017-12-29,Howto & Style,24
France,2017-12-30,Howto & Style,34
France,2017-12-31,Howto & Style,26
France,2018-01-01,Howto & Style,28
France,2018-01-02,Howto & Style,20
France,2018-01-03,Howto & Style,38
France,2018-01-04,Howto & Style,22
France,2018-01-05,Howto & Style,32
France,2018-01-06,Howto & Style,26
France,2018-01-07,Howto & Style,24
France,2018-01-08,Howto & Style,24
France,2018-01-09,Howto & Style,20
France,2018-01-12,Howto & Style,24
France,2018-01-13,Howto & Style,24
France,2018-01-14,Howto & Style,24
France,2018-01-15,Howto & Style,26
France,2018-01-16,Howto & Style,16
France,2018-01-17,Howto & Style,22
France,2018-01-18,Howto & Style,30
France,2018-01-19,Howto & Style,24
France,2018-01-20,Howto & Style,16
France,2018-01-21,Howto & Style,10
France,2018-01-22,Howto & Style,26
France,2018-01-23,Howto & Style,14
France,2018-01-24,Howto & Style,24
France,2018-01-25,Howto & Style,22
France,2018-01-26,Howto & Style,18
France,2018-01-27,Howto & Style,30
France,2018-01-28,Howto & Style,30
France,2018-01-29,Howto & Style,44
France,2018-01-30,Howto & Style,24
France,2018-01-31,Howto & Style,16
France,2018-02-01,Howto & Style,30
France,2018-02-02,Howto & Style,28
France,2018-02-03,Howto & Style,24
France,2018-02-04,Howto & Style,18
France,2018-02-05,Howto & Style,26
France,2018-02-06,Howto & Style,14
France,2018-02-07,Howto & Style,22
France,2018-02-08,Howto & Style,24
France,2018-02-09,Howto & Style,22
France,2018-02-10,Howto & Style,24
France,2018-02-11,Howto & Style,30
France,2018-02-12,Howto & Style,42
France,2018-02-13,Howto & Style,42
France,2018-02-14,Howto & Style,28
France,2018-02-15,Howto & Style,20
France,2018-02-16,Howto & Style,22
France,2018-02-17,Howto & Style,26
France,2018-02-18,Howto & Style,20
France,2018-02-19,Howto & Style,26
France,2018-02-20,Howto & Style,18
France,2018-02-21,Howto & Style,16
France,2018-02-22,Howto & Style,20
France,2018-02-23,Howto & Style,32
France,2018-02-24,Howto & Style,38
France,2018-02-25,Howto & Style,16
France,2018-02-26,Howto & Style,42
France,2018-02-27,Howto & Style,20
France,2018-02-28,Howto & Style,24
France,2018-03-01,Howto & Style,18
France,2018-03-02,Howto & Style,24
France,2018-03-03,Howto & Style,24
France,2018-03-04,Howto & Style,16
France,2018-03-05,Howto & Style,36
France,2018-03-06,Howto & Style,20
France,2018-03-07,Howto & Style,24
France,2018-03-08,Howto & Style,28
France,2018-03-09,Howto & Style,20
France,2018-03-10,Howto & Style,18
France,2018-03-11,Howto & Style,26
France,2018-03-12,Howto & Style,30
France,2018-03-13,Howto & Style,28
France,2018-03-14,Howto & Style,28
France,2018-03-15,Howto & Style,16
France,2018-03-16,Howto & Style,14
France,2018-03-17,Howto & Style,24
France,2018-03-18,Howto & Style,20
France,2018-03-19,Howto & Style,28
France,2018-03-20,Howto & Style,28
France,2018-03-21,Howto & Style,22
France,2018-03-22,Howto & Style,20
France,2018-03-23,Howto & Style,18
France,2018-03-24,Howto & Style,26
France,2018-03-25,Howto & Style,30
France,2018-03-26,Howto & Style,28
France,2018-03-27,Howto & Style,16
France,2018-03-28,Howto & Style,14
France,2018-03-29,Howto & Style,18
France,2018-03-30,Howto & Style,20
France,2018-03-31,Howto & Style,24
France,2018-04-01,Howto & Style,14
France,2018-04-02,Howto & Style,24
France,2018-04-03,Howto & Style,28
France,2018-04-04,Howto & Style,14
France,2018-04-05,Howto & Style,16
France,2018-04-06,Howto & Style,28
France,2018-04-07,Howto & Style,20
France,2018-04-14,Howto & Style,14
France,2018-04-15,Howto & Style,18
France,2018-04-16,Howto & Style,22
France,2018-04-17,Howto & Style,24
France,2018-04-18,Howto & Style,34
France,2018-04-19,Howto & Style,18
France,2018-04-20,Howto & Style,22
France,2018-04-21,Howto & Style,28
France,2018-04-22,Howto & Style,30
